,county_ascii_smoking,county_full_smoking,county_fips_smoking,state_id_smoking,state_name,lat,lng,id_smoking,LocationDesc,Data_Value,normalized_smoking,normalized_copd,normalized_covid,normalized_sepsis,normalized_drowning,normalized_vaccination,normalized_flu,normalized_pneumonia,normalized_literacy,normalized_seniors,normalized_incomes,normalized_health_insurance
3381,Wayne,Wayne County,18177,IN,Indiana,39.8644,-85.0098,805,Indiana,19.2,0.710691824,0.463414634,0.060730558,0.604790419,0.126829268,0.437275986,0.3,0.338624339,0.409090909,0.524752475,0.895818629,0.184143223
3382,Wayne,Wayne County,18177,IN,Indiana,39.8644,-85.0098,805,Indiana,19.2,0.710691824,0.463414634,0.060730558,0.604790419,0.126829268,0.437275986,0.3,0.338624339,0.409090909,0.524752475,0.897074229,0.184143223
3383,Wayne,Wayne County,18177,IN,Indiana,39.8644,-85.0098,805,Indiana,19.2,0.710691824,0.463414634,0.060730558,0.604790419,0.126829268,0.437275986,0.3,0.338624339,0.409090909,0.524752475,0.955493064,0.184143223
3384,Wayne,Wayne County,18177,IN,Indiana,39.8644,-85.0098,805,Indiana,19.2,0.710691824,0.463414634,0.060730558,0.604790419,0.126829268,0.437275986,0.3,0.338624339,0.409090909,0.524752475,0.893805211,0.184143223
3385,Wayne,Wayne County,18177,IN,Indiana,39.8644,-85.0098,805,Indiana,19.2,0.710691824,0.463414634,0.060730558,0.604790419,0.126829268,0.437275986,0.3,0.338624339,0.409090909,0.524752475,0.938683626,0.184143223
3386,Ionia,Ionia County,26067,MI,Michigan,42.9451,-85.0746,806,Michigan,18.7,0.679245283,0.382113821,0.059837933,0.395209581,0.136585366,0.627240143,0.1,0.433862434,0.346590909,0.356435644,0.937160561,0.112531969
3387,Apache,Apache County,4001,AZ,Arizona,35.3955,-109.4888,807,Arizona,14.9,0.440251572,0.642276423,0.098744408,0.077844311,0.190243902,0.211469534,0.1,0.285714286,0.676136364,0.326732673,0.923044347,0.416879795
3388,Montcalm,Montcalm County,26117,MI,Michigan,43.311,-85.1525,808,Michigan,18.7,0.679245283,0.430894309,0.051327468,0.395209581,0.136585366,0.627240143,0.1,0.433862434,0.346590909,0.356435644,0.937465174,0.127877238
3389,Marquette,Marquette County,26103,MI,Michigan,46.4313,-87.6416,809,Michigan,18.7,0.679245283,0.341463415,0.05068366,0.395209581,0.136585366,0.627240143,0.1,0.433862434,0.346590909,0.356435644,0.912876959,0.109974425
3390,Marquette,Marquette County,26103,MI,Michigan,46.4313,-87.6416,809,Michigan,18.7,0.679245283,0.341463415,0.05068366,0.395209581,0.136585366,0.627240143,0.1,0.433862434,0.346590909,0.356435644,0.908998715,0.109974425
3391,Wilkes,Wilkes County,37193,NC,North Carolina,36.2062,-81.163,810,North Carolina,18.5,0.666666667,0.447154472,0.058108608,0.538922156,0.112195122,0.444444444,0.3,0.412698413,0.556818182,0.465346535,0.920562865,0.31713555
3392,Wilkes,Wilkes County,37193,NC,North Carolina,36.2062,-81.163,810,North Carolina,18.5,0.666666667,0.447154472,0.058108608,0.538922156,0.112195122,0.444444444,0.3,0.412698413,0.556818182,0.465346535,0.924742008,0.31713555
3393,Harrison,Harrison County,54033,WV,West Virginia,39.2835,-80.3799,811,West Virginia,23.8,1,0.463414634,0.068823738,0.634730539,0.190243902,0.344086022,0.3,0.619047619,0.534090909,0.089108911,0.901981471,0.168797954
3394,Harrison,Harrison County,54033,WV,West Virginia,39.2835,-80.3799,811,West Virginia,23.8,1,0.463414634,0.068823738,0.634730539,0.190243902,0.344086022,0.3,0.619047619,0.534090909,0.089108911,0.898300111,0.168797954
3395,Harrison,Harrison County,54033,WV,West Virginia,39.2835,-80.3799,811,West Virginia,23.8,1,0.463414634,0.068823738,0.634730539,0.190243902,0.344086022,0.3,0.619047619,0.534090909,0.089108911,0.927041465,0.168797954
3396,Harrison,Harrison County,54033,WV,West Virginia,39.2835,-80.3799,811,West Virginia,23.8,1,0.463414634,0.068823738,0.634730539,0.190243902,0.344086022,0.3,0.619047619,0.534090909,0.089108911,0.923634999,0.168797954
3397,Harrison,Harrison County,54033,WV,West Virginia,39.2835,-80.3799,811,West Virginia,23.8,1,0.463414634,0.068823738,0.634730539,0.190243902,0.344086022,0.3,0.619047619,0.534090909,0.089108911,0.9247903,0.168797954
3398,Harrison,Harrison County,54033,WV,West Virginia,39.2835,-80.3799,811,West Virginia,23.8,1,0.463414634,0.068823738,0.634730539,0.190243902,0.344086022,0.3,0.619047619,0.534090909,0.089108911,0.918211401,0.168797954
3399,Harrison,Harrison County,54033,WV,West Virginia,39.2835,-80.3799,811,West Virginia,23.8,1,0.463414634,0.068823738,0.634730539,0.190243902,0.344086022,0.3,0.619047619,0.534090909,0.089108911,0.913058983,0.168797954
3400,Harrison,Harrison County,54033,WV,West Virginia,39.2835,-80.3799,811,West Virginia,23.8,1,0.463414634,0.068823738,0.634730539,0.190243902,0.344086022,0.3,0.619047619,0.534090909,0.089108911,0.881650408,0.168797954
3401,Armstrong,Armstrong County,42005,PA,Pennsylvania,40.8121,-79.4646,812,Pennsylvania,17.3,0.591194969,0.357723577,0.04611915,0.562874251,0.029268293,0.605734767,0.2,0.354497354,0.375,0.267326733,0.891832656,0.135549872
3402,Armstrong,Armstrong County,42005,PA,Pennsylvania,40.8121,-79.4646,812,Pennsylvania,17.3,0.591194969,0.357723577,0.04611915,0.562874251,0.029268293,0.605734767,0.2,0.354497354,0.375,0.267326733,0.863429348,0.135549872
3403,Crow Wing,Crow Wing County,27035,MN,Minnesota,46.4825,-94.0709,813,Minnesota,14.6,0.421383648,0.195121951,0.049261154,0.203592814,0.090243902,0.698924731,0.1,0.08994709,0.090909091,0.495049505,0.895684896,0.122762148
3404,Adams,Adams County,17001,IL,Illinois,39.9879,-91.1885,814,Illinois,14.5,0.41509434,0.292682927,0.07541152,0.449101796,0.085365854,0.491039427,0.1,0.486772487,0.505681818,0.514851485,0.899232524,0.099744246
3405,Adams,Adams County,17001,IL,Illinois,39.9879,-91.1885,814,Illinois,14.5,0.41509434,0.292682927,0.07541152,0.449101796,0.085365854,0.491039427,0.1,0.486772487,0.505681818,0.514851485,0.921929909,0.099744246
3406,Adams,Adams County,17001,IL,Illinois,39.9879,-91.1885,814,Illinois,14.5,0.41509434,0.292682927,0.07541152,0.449101796,0.085365854,0.491039427,0.1,0.486772487,0.505681818,0.514851485,0.890071844,0.099744246
3407,Adams,Adams County,17001,IL,Illinois,39.9879,-91.1885,814,Illinois,14.5,0.41509434,0.292682927,0.07541152,0.449101796,0.085365854,0.491039427,0.1,0.486772487,0.505681818,0.514851485,0.920804327,0.099744246
3408,Adams,Adams County,17001,IL,Illinois,39.9879,-91.1885,814,Illinois,14.5,0.41509434,0.292682927,0.07541152,0.449101796,0.085365854,0.491039427,0.1,0.486772487,0.505681818,0.514851485,0.880866587,0.099744246
3409,Adams,Adams County,17001,IL,Illinois,39.9879,-91.1885,814,Illinois,14.5,0.41509434,0.292682927,0.07541152,0.449101796,0.085365854,0.491039427,0.1,0.486772487,0.505681818,0.514851485,0.932609939,0.099744246
3410,Adams,Adams County,17001,IL,Illinois,39.9879,-91.1885,814,Illinois,14.5,0.41509434,0.292682927,0.07541152,0.449101796,0.085365854,0.491039427,0.1,0.486772487,0.505681818,0.514851485,0.879811586,0.099744246
3411,Adams,Adams County,17001,IL,Illinois,39.9879,-91.1885,814,Illinois,14.5,0.41509434,0.292682927,0.07541152,0.449101796,0.085365854,0.491039427,0.1,0.486772487,0.505681818,0.514851485,0.867682786,0.099744246
3412,Adams,Adams County,17001,IL,Illinois,39.9879,-91.1885,814,Illinois,14.5,0.41509434,0.292682927,0.07541152,0.449101796,0.085365854,0.491039427,0.1,0.486772487,0.505681818,0.514851485,0.930830553,0.099744246
3413,Adams,Adams County,17001,IL,Illinois,39.9879,-91.1885,814,Illinois,14.5,0.41509434,0.292682927,0.07541152,0.449101796,0.085365854,0.491039427,0.1,0.486772487,0.505681818,0.514851485,0.883648967,0.099744246
3414,Adams,Adams County,17001,IL,Illinois,39.9879,-91.1885,814,Illinois,14.5,0.41509434,0.292682927,0.07541152,0.449101796,0.085365854,0.491039427,0.1,0.486772487,0.505681818,0.514851485,0.912479476,0.099744246
3415,Adams,Adams County,17001,IL,Illinois,39.9879,-91.1885,814,Illinois,14.5,0.41509434,0.292682927,0.07541152,0.449101796,0.085365854,0.491039427,0.1,0.486772487,0.505681818,0.514851485,0.916131117,0.099744246
3416,Chippewa,Chippewa County,55017,WI,Wisconsin,45.0694,-91.2799,815,Wisconsin,15.4,0.471698113,0.203252033,0.05793303,0.293413174,0.119512195,0.541218638,0.3,0.185185185,0.215909091,0.376237624,0.929678968,0.135549872
3417,Chippewa,Chippewa County,55017,WI,Wisconsin,45.0694,-91.2799,815,Wisconsin,15.4,0.471698113,0.203252033,0.05793303,0.293413174,0.119512195,0.541218638,0.3,0.185185185,0.215909091,0.376237624,0.886524217,0.135549872
3418,Chippewa,Chippewa County,55017,WI,Wisconsin,45.0694,-91.2799,815,Wisconsin,15.4,0.471698113,0.203252033,0.05793303,0.293413174,0.119512195,0.541218638,0.3,0.185185185,0.215909091,0.376237624,0.893366866,0.135549872
3419,Warren,Warren County,36113,NY,New York,43.561,-73.846,816,New York,12.7,0.301886792,0.276422764,0.048015986,0.25748503,0.007317073,0.580645161,0.4,0.634920635,0.732954545,0.435643564,0.931120307,0.076726343
3420,Warren,Warren County,36113,NY,New York,43.561,-73.846,816,New York,12.7,0.301886792,0.276422764,0.048015986,0.25748503,0.007317073,0.580645161,0.4,0.634920635,0.732954545,0.435643564,0.908794401,0.076726343
3421,Warren,Warren County,36113,NY,New York,43.561,-73.846,816,New York,12.7,0.301886792,0.276422764,0.048015986,0.25748503,0.007317073,0.580645161,0.4,0.634920635,0.732954545,0.435643564,0.901309093,0.076726343
3422,Warren,Warren County,36113,NY,New York,43.561,-73.846,816,New York,12.7,0.301886792,0.276422764,0.048015986,0.25748503,0.007317073,0.580645161,0.4,0.634920635,0.732954545,0.435643564,0.876902903,0.076726343
3423,Warren,Warren County,36113,NY,New York,43.561,-73.846,816,New York,12.7,0.301886792,0.276422764,0.048015986,0.25748503,0.007317073,0.580645161,0.4,0.634920635,0.732954545,0.435643564,0.925570406,0.076726343
3424,Warren,Warren County,36113,NY,New York,43.561,-73.846,816,New York,12.7,0.301886792,0.276422764,0.048015986,0.25748503,0.007317073,0.580645161,0.4,0.634920635,0.732954545,0.435643564,0.912980973,0.076726343
3425,Warren,Warren County,36113,NY,New York,43.561,-73.846,816,New York,12.7,0.301886792,0.276422764,0.048015986,0.25748503,0.007317073,0.580645161,0.4,0.634920635,0.732954545,0.435643564,0.904355223,0.076726343
3426,Warren,Warren County,36113,NY,New York,43.561,-73.846,816,New York,12.7,0.301886792,0.276422764,0.048015986,0.25748503,0.007317073,0.580645161,0.4,0.634920635,0.732954545,0.435643564,0.861531089,0.076726343
3427,Warren,Warren County,36113,NY,New York,43.561,-73.846,816,New York,12.7,0.301886792,0.276422764,0.048015986,0.25748503,0.007317073,0.580645161,0.4,0.634920635,0.732954545,0.435643564,0.859629115,0.076726343
3428,Warren,Warren County,36113,NY,New York,43.561,-73.846,816,New York,12.7,0.301886792,0.276422764,0.048015986,0.25748503,0.007317073,0.580645161,0.4,0.634920635,0.732954545,0.435643564,0.947242509,0.076726343
3429,Warren,Warren County,36113,NY,New York,43.561,-73.846,816,New York,12.7,0.301886792,0.276422764,0.048015986,0.25748503,0.007317073,0.580645161,0.4,0.634920635,0.732954545,0.435643564,0.83432023,0.076726343
3430,Warren,Warren County,36113,NY,New York,43.561,-73.846,816,New York,12.7,0.301886792,0.276422764,0.048015986,0.25748503,0.007317073,0.580645161,0.4,0.634920635,0.732954545,0.435643564,0.905402795,0.076726343
3431,Warren,Warren County,36113,NY,New York,43.561,-73.846,816,New York,12.7,0.301886792,0.276422764,0.048015986,0.25748503,0.007317073,0.580645161,0.4,0.634920635,0.732954545,0.435643564,0.935318023,0.076726343
3432,Warren,Warren County,36113,NY,New York,43.561,-73.846,816,New York,12.7,0.301886792,0.276422764,0.048015986,0.25748503,0.007317073,0.580645161,0.4,0.634920635,0.732954545,0.435643564,0.891661776,0.076726343
3433,Isabella,Isabella County,26073,MI,Michigan,43.6406,-84.8468,817,Michigan,18.7,0.679245283,0.471544715,0.045628791,0.395209581,0.136585366,0.627240143,0.1,0.433862434,0.346590909,0.356435644,0.917895644,0.189258312
3434,Jefferson,Jefferson County,39081,OH,Ohio,40.385,-80.761,818,Ohio,20.8,0.811320755,0.504065041,0.04773336,0.604790419,0.1,0.408602151,0.1,0.375661376,0.352272727,0.386138614,0.864138874,0.127877238
3435,Jefferson,Jefferson County,39081,OH,Ohio,40.385,-80.761,818,Ohio,20.8,0.811320755,0.504065041,0.04773336,0.604790419,0.1,0.408602151,0.1,0.375661376,0.352272727,0.386138614,0.936510472,0.127877238
3436,Jefferson,Jefferson County,39081,OH,Ohio,40.385,-80.761,818,Ohio,20.8,0.811320755,0.504065041,0.04773336,0.604790419,0.1,0.408602151,0.1,0.375661376,0.352272727,0.386138614,0.823034689,0.127877238
3437,Jefferson,Jefferson County,39081,OH,Ohio,40.385,-80.761,818,Ohio,20.8,0.811320755,0.504065041,0.04773336,0.604790419,0.1,0.408602151,0.1,0.375661376,0.352272727,0.386138614,0.909763962,0.127877238
3438,Jefferson,Jefferson County,39081,OH,Ohio,40.385,-80.761,818,Ohio,20.8,0.811320755,0.504065041,0.04773336,0.604790419,0.1,0.408602151,0.1,0.375661376,0.352272727,0.386138614,0.937160561,0.127877238
3439,Jefferson,Jefferson County,39081,OH,Ohio,40.385,-80.761,818,Ohio,20.8,0.811320755,0.504065041,0.04773336,0.604790419,0.1,0.408602151,0.1,0.375661376,0.352272727,0.386138614,0.931391487,0.127877238
3440,Jefferson,Jefferson County,39081,OH,Ohio,40.385,-80.761,818,Ohio,20.8,0.811320755,0.504065041,0.04773336,0.604790419,0.1,0.408602151,0.1,0.375661376,0.352272727,0.386138614,0.915024109,0.127877238
3441,Jefferson,Jefferson County,39081,OH,Ohio,40.385,-80.761,818,Ohio,20.8,0.811320755,0.504065041,0.04773336,0.604790419,0.1,0.408602151,0.1,0.375661376,0.352272727,0.386138614,0.904544678,0.127877238
3442,Jefferson,Jefferson County,39081,OH,Ohio,40.385,-80.761,818,Ohio,20.8,0.811320755,0.504065041,0.04773336,0.604790419,0.1,0.408602151,0.1,0.375661376,0.352272727,0.386138614,0.890506475,0.127877238
3443,Jefferson,Jefferson County,39081,OH,Ohio,40.385,-80.761,818,Ohio,20.8,0.811320755,0.504065041,0.04773336,0.604790419,0.1,0.408602151,0.1,0.375661376,0.352272727,0.386138614,0.894826779,0.127877238
3444,Jefferson,Jefferson County,39081,OH,Ohio,40.385,-80.761,818,Ohio,20.8,0.811320755,0.504065041,0.04773336,0.604790419,0.1,0.408602151,0.1,0.375661376,0.352272727,0.386138614,0.866973261,0.127877238
3445,Jefferson,Jefferson County,39081,OH,Ohio,40.385,-80.761,818,Ohio,20.8,0.811320755,0.504065041,0.04773336,0.604790419,0.1,0.408602151,0.1,0.375661376,0.352272727,0.386138614,0.875751317,0.127877238
3446,Jefferson,Jefferson County,39081,OH,Ohio,40.385,-80.761,818,Ohio,20.8,0.811320755,0.504065041,0.04773336,0.604790419,0.1,0.408602151,0.1,0.375661376,0.352272727,0.386138614,0.941830056,0.127877238
3447,Jefferson,Jefferson County,39081,OH,Ohio,40.385,-80.761,818,Ohio,20.8,0.811320755,0.504065041,0.04773336,0.604790419,0.1,0.408602151,0.1,0.375661376,0.352272727,0.386138614,0.906442937,0.127877238
3448,Jefferson,Jefferson County,39081,OH,Ohio,40.385,-80.761,818,Ohio,20.8,0.811320755,0.504065041,0.04773336,0.604790419,0.1,0.408602151,0.1,0.375661376,0.352272727,0.386138614,0.878470545,0.127877238
3449,Jefferson,Jefferson County,39081,OH,Ohio,40.385,-80.761,818,Ohio,20.8,0.811320755,0.504065041,0.04773336,0.604790419,0.1,0.408602151,0.1,0.375661376,0.352272727,0.386138614,0.884677965,0.127877238
3450,Jefferson,Jefferson County,39081,OH,Ohio,40.385,-80.761,818,Ohio,20.8,0.811320755,0.504065041,0.04773336,0.604790419,0.1,0.408602151,0.1,0.375661376,0.352272727,0.386138614,0.892687058,0.127877238
3451,Jefferson,Jefferson County,39081,OH,Ohio,40.385,-80.761,818,Ohio,20.8,0.811320755,0.504065041,0.04773336,0.604790419,0.1,0.408602151,0.1,0.375661376,0.352272727,0.386138614,0.91545874,0.127877238
3452,Jefferson,Jefferson County,39081,OH,Ohio,40.385,-80.761,818,Ohio,20.8,0.811320755,0.504065041,0.04773336,0.604790419,0.1,0.408602151,0.1,0.375661376,0.352272727,0.386138614,0.929868422,0.127877238
3453,Jefferson,Jefferson County,39081,OH,Ohio,40.385,-80.761,818,Ohio,20.8,0.811320755,0.504065041,0.04773336,0.604790419,0.1,0.408602151,0.1,0.375661376,0.352272727,0.386138614,0.931395202,0.127877238
3454,Jefferson,Jefferson County,39081,OH,Ohio,40.385,-80.761,818,Ohio,20.8,0.811320755,0.504065041,0.04773336,0.604790419,0.1,0.408602151,0.1,0.375661376,0.352272727,0.386138614,0.903303937,0.127877238
3455,Jefferson,Jefferson County,39081,OH,Ohio,40.385,-80.761,818,Ohio,20.8,0.811320755,0.504065041,0.04773336,0.604790419,0.1,0.408602151,0.1,0.375661376,0.352272727,0.386138614,0.926283647,0.127877238
3456,Jefferson,Jefferson County,39081,OH,Ohio,40.385,-80.761,818,Ohio,20.8,0.811320755,0.504065041,0.04773336,0.604790419,0.1,0.408602151,0.1,0.375661376,0.352272727,0.386138614,0.909845687,0.127877238
3457,Jefferson,Jefferson County,39081,OH,Ohio,40.385,-80.761,818,Ohio,20.8,0.811320755,0.504065041,0.04773336,0.604790419,0.1,0.408602151,0.1,0.375661376,0.352272727,0.386138614,0.864904121,0.127877238
3458,Jefferson,Jefferson County,39081,OH,Ohio,40.385,-80.761,818,Ohio,20.8,0.811320755,0.504065041,0.04773336,0.604790419,0.1,0.408602151,0.1,0.375661376,0.352272727,0.386138614,0.872214834,0.127877238
3459,Jefferson,Jefferson County,39081,OH,Ohio,40.385,-80.761,818,Ohio,20.8,0.811320755,0.504065041,0.04773336,0.604790419,0.1,0.408602151,0.1,0.375661376,0.352272727,0.386138614,0.891736071,0.127877238
3460,Starr,Starr County,48427,TX,Texas,26.5621,-98.7387,819,Texas,14.7,0.427672956,0.365853659,0.064087977,0.502994012,0.182926829,0.301075269,0.3,0.317460317,0.948863636,0.851485149,0.962736911,0.680306905
3461,Marion,Marion County,39101,OH,Ohio,40.5872,-83.1609,820,Ohio,20.8,0.811320755,0.528455285,0.06527971,0.604790419,0.1,0.408602151,0.1,0.375661376,0.352272727,0.386138614,0.942617592,0.135549872
3462,Marion,Marion County,39101,OH,Ohio,40.5872,-83.1609,820,Ohio,20.8,0.811320755,0.528455285,0.06527971,0.604790419,0.1,0.408602151,0.1,0.375661376,0.352272727,0.386138614,0.953769401,0.135549872
3463,Marion,Marion County,39101,OH,Ohio,40.5872,-83.1609,820,Ohio,20.8,0.811320755,0.528455285,0.06527971,0.604790419,0.1,0.408602151,0.1,0.375661376,0.352272727,0.386138614,0.923921038,0.135549872
3464,Marion,Marion County,39101,OH,Ohio,40.5872,-83.1609,820,Ohio,20.8,0.811320755,0.528455285,0.06527971,0.604790419,0.1,0.408602151,0.1,0.375661376,0.352272727,0.386138614,0.948698708,0.135549872
3465,Marion,Marion County,39101,OH,Ohio,40.5872,-83.1609,820,Ohio,20.8,0.811320755,0.528455285,0.06527971,0.604790419,0.1,0.408602151,0.1,0.375661376,0.352272727,0.386138614,0.906788413,0.135549872
3466,Marion,Marion County,39101,OH,Ohio,40.5872,-83.1609,820,Ohio,20.8,0.811320755,0.528455285,0.06527971,0.604790419,0.1,0.408602151,0.1,0.375661376,0.352272727,0.386138614,0.854647578,0.135549872
3467,Marion,Marion County,39101,OH,Ohio,40.5872,-83.1609,820,Ohio,20.8,0.811320755,0.528455285,0.06527971,0.604790419,0.1,0.408602151,0.1,0.375661376,0.352272727,0.386138614,0.881735848,0.135549872
3468,Marion,Marion County,39101,OH,Ohio,40.5872,-83.1609,820,Ohio,20.8,0.811320755,0.528455285,0.06527971,0.604790419,0.1,0.408602151,0.1,0.375661376,0.352272727,0.386138614,0.905781704,0.135549872
3469,Marion,Marion County,39101,OH,Ohio,40.5872,-83.1609,820,Ohio,20.8,0.811320755,0.528455285,0.06527971,0.604790419,0.1,0.408602151,0.1,0.375661376,0.352272727,0.386138614,0.928936009,0.135549872
3470,Marion,Marion County,39101,OH,Ohio,40.5872,-83.1609,820,Ohio,20.8,0.811320755,0.528455285,0.06527971,0.604790419,0.1,0.408602151,0.1,0.375661376,0.352272727,0.386138614,0.93044793,0.135549872
3471,Marion,Marion County,39101,OH,Ohio,40.5872,-83.1609,820,Ohio,20.8,0.811320755,0.528455285,0.06527971,0.604790419,0.1,0.408602151,0.1,0.375661376,0.352272727,0.386138614,0.915050113,0.135549872
3472,Marion,Marion County,39101,OH,Ohio,40.5872,-83.1609,820,Ohio,20.8,0.811320755,0.528455285,0.06527971,0.604790419,0.1,0.408602151,0.1,0.375661376,0.352272727,0.386138614,0.928304494,0.135549872
